tweet_id,text,timestamp,likes,retweets,crypto_name,crypto_symbol,sentiment
168898,Bitcoin SV is absolutely crashing right now... 😱 #bsv #CryptoCrash,2024-03-31 02:17:22,3460,486,Bitcoin SV,bsv,negative
601504,Today is a great day for IOTA! Bullish vibes all around! #iota #CryptoHappy,2024-05-05 20:21:42,2593,725,IOTA,iota,positive
296125,"Everywhere you look, Ethereum seems to be failing. #eth is not looking good.",2024-08-28 10:26:33,4923,154,Ethereum,eth,negative
807521,Falling hard! Sui is in freefall. #sui shows warning signs everywhere!,2024-07-29 19:18:34,648,183,Sui,sui,negative
511131,Interesting developments in the Uniswap ecosystem. #uni #CryptoNews,2024-05-30 22:18:58,1192,90,Uniswap,uni,neutral
596977,Just invested in #dai! DAI to the moon! 🚀 #Crypto #Bullish,2024-03-31 01:25:22,2431,517,DAI,dai,positive
886744,Scared about my Celo investment... #celo keeps dropping 😬,2024-12-09 00:44:52,5369,627,Celo,celo,negative
148541,ApeCoin is making headlines for all the wrong reasons. #ape #CryptoDownturn,2024-10-03 10:30:34,2629,339,ApeCoin,ape,negative
583248,Why is everyone still buying Aave? #aave seems overvalued IMO,2025-01-16 12:19:36,842,155,Aave,aave,neutral
881673,Not impressed with Chiliz today. #chz is letting everyone down. #CryptoFail,2024-10-10 19:13:21,6999,1706,Chiliz,chz,negative
974400,Not impressed with Curve DAO today. #crv is letting everyone down. #CryptoFail,2025-01-09 03:13:01,455,4,Curve DAO,crv,negative
407057,Interesting developments in the Arbitrum ecosystem. #arb #CryptoNews,2024-07-02 19:28:02,9425,1131,Arbitrum,arb,neutral
501231,Just a normal day in the world of Algorand. #algo holding steady.,2024-11-23 14:10:20,7670,1185,Algorand,algo,neutral
859555,Keeping an eye on Echelon Prime trends. #prime is showing mixed signals.,2024-10-09 17:45:44,263,2,Echelon Prime,prime,neutral
248166,Just a normal day in the world of IOTA. #iota holding steady.,2024-04-15 03:41:55,810,42,IOTA,iota,neutral
709005,Market excitement is real—USDC is proving its strength! #usdc #CryptoRally,2024-10-22 10:53:05,6718,1959,USDC,usdc,positive
353176,Basic Attention is making headlines for all the wrong reasons. #bat #CryptoDownturn,2025-01-15 11:29:31,6609,1879,Basic Attention,bat,negative
500573,Just invested in #bnb! BNB Chain to the moon! 🚀 #Crypto #Bullish,2025-02-24 15:57:22,2014,339,BNB Chain,bnb,positive
810028,Polkadot is absolutely crashing right now... 😱 #dot #CryptoCrash,2024-08-08 11:11:28,3055,722,Polkadot,dot,negative
297562,Not impressed with UNUS SED LEO today. #leo is letting everyone down. #CryptoFail,2024-04-14 20:47:48,6320,1186,UNUS SED LEO,leo,negative
299102,Investors are panicking over Celo. #celo might be crashing soon.,2025-02-12 08:02:33,8971,1922,Celo,celo,negative
809352,"Today, ApeCoin is a disaster. #ape is tumbling with no end in sight.",2024-04-26 02:46:07,9508,1976,ApeCoin,ape,negative
346551,VeChain is absolutely crashing right now... 😱 #vet #CryptoCrash,2024-05-05 20:18:14,2918,736,VeChain,vet,negative
896156,"Today, Polkadot is a disaster. #dot is tumbling with no end in sight.",2024-04-16 11:03:12,8637,1714,Polkadot,dot,negative
530986,Investors are panicking over ZkSync. #zk might be crashing soon.,2024-05-17 16:35:46,3955,1175,ZkSync,zk,negative
195419,Riding the wave with Tezos! #xtz is making headlines! #CryptoBoom,2024-08-05 02:01:07,2211,294,Tezos,xtz,positive
526363,Can't believe the gains on Avalanche today! #avax is unstoppable!,2024-05-27 12:31:29,6899,441,Avalanche,avax,positive
466690,Why is everyone still buying IOTA? #iota seems overvalued IMO,2024-07-03 22:17:08,3085,607,IOTA,iota,neutral
967112,Disappointing day for Shiba Inu. #shib is a no-go right now.,2024-09-01 13:31:39,8989,301,Shiba Inu,shib,negative
708835,Technical analysis shows #leo is about to break out! #CryptoTA,2024-06-23 14:52:06,255,20,UNUS SED LEO,leo,positive
707192,Technical analysis shows #sol is about to break out! #CryptoTA,2024-12-31 12:42:21,5928,955,Solana,sol,positive
339514,Technical analysis shows #axs is about to break out! #CryptoTA,2024-12-16 15:26:11,8525,1551,Axie Infinity,axs,positive
605104,Just invested in #ondo! Ondo to the moon! 🚀 #Crypto #Bullish,2024-06-28 04:25:44,6100,36,Ondo,ondo,positive
123929,Not impressed with IOTA today. #iota is letting everyone down. #CryptoFail,2024-08-29 09:53:46,7326,1548,IOTA,iota,negative
486433,Regulatory concerns and poor performance for Optimism. #op might be doomed.,2024-03-19 14:39:55,8000,699,Optimism,op,negative
119471,Basic Attention is absolutely crashing right now... 😱 #bat #CryptoCrash,2025-01-07 15:49:26,8652,990,Basic Attention,bat,negative
599985,Stellar is making headlines for all the wrong reasons. #xlm #CryptoDownturn,2024-09-11 20:23:28,4850,1096,Stellar,xlm,negative
621371,Market excitement is real—DAI is proving its strength! #dai #CryptoRally,2024-08-20 07:33:30,4604,561,DAI,dai,positive
531511,Scared about my Injective investment... #inj keeps dropping 😬,2024-03-06 16:53:30,2727,709,Injective,inj,negative
880985,Keeping an eye on Bitcoin trends. #btc is showing mixed signals.,2024-05-25 14:32:47,6360,1143,Bitcoin,btc,neutral
158128,Feeling great about Near Protocol - it’s the best investment ever! #near #CryptoJoy,2024-05-03 12:20:26,4388,831,Near Protocol,near,positive
580789,Can't believe the gains on Stellar today! #xlm is unstoppable!,2024-12-02 05:53:54,8867,1780,Stellar,xlm,positive
710204,Riding the wave with Arbitrum! #arb is making headlines! #CryptoBoom,2025-01-18 22:36:22,2742,150,Arbitrum,arb,positive
420802,Can't believe the gains on TON today! #ton is unstoppable!,2024-09-02 00:08:19,8464,1313,TON,ton,positive
660617,Regulatory concerns and poor performance for Uniswap. #uni might be doomed.,2025-01-09 06:28:17,3817,805,Uniswap,uni,negative
216957,Market's quiet on Basic Attention for now. #bat is stable.,2024-06-06 06:45:04,6624,1983,Basic Attention,bat,neutral
595577,Wrapped Bitcoin is absolutely crashing right now... 😱 #wbtc #CryptoCrash,2024-10-10 18:37:39,7547,999,Wrapped Bitcoin,wbtc,negative
735126,New Curve DAO wallet update looks promising. #crv #CryptoUpdate,2025-02-02 07:24:10,5881,1333,Curve DAO,crv,neutral
771078,Regulatory concerns and poor performance for Polygon. #pol might be doomed.,2024-07-28 06:30:49,5983,1263,Polygon,pol,negative
825186,Shiba Inu is making headlines for all the wrong reasons. #shib #CryptoDownturn,2024-06-05 11:25:51,1168,263,Shiba Inu,shib,negative
649303,Why is everyone still buying Echelon Prime? #prime seems overvalued IMO,2024-10-23 12:01:40,101,3,Echelon Prime,prime,neutral
348737,Just a normal day in the world of ApeCoin. #ape holding steady.,2025-02-08 06:40:49,3696,247,ApeCoin,ape,neutral
186764,Market excitement is real—Aave is proving its strength! #aave #CryptoRally,2024-09-14 22:32:04,961,163,Aave,aave,positive
425149,The Sandbox is on fire today! Everyone's talking about #sand! #CryptoWin,2024-03-27 22:51:45,6628,1586,The Sandbox,sand,positive
388694,Investors are panicking over Bitcoin Cash. #bch might be crashing soon.,2024-06-19 18:26:20,9582,1743,Bitcoin Cash,bch,negative
840465,Feeling great about Solana - it’s the best investment ever! #sol #CryptoJoy,2024-05-25 03:05:42,833,2,Solana,sol,positive
687662,Market excitement is real—IOTA is proving its strength! #iota2 #CryptoRally,2025-01-11 22:45:04,6627,1790,IOTA,iota2,positive
747561,Why is everyone still buying Aave? #aave seems overvalued IMO,2025-01-14 18:47:17,1515,273,Aave,aave,neutral
235929,"Today, DAI is a disaster. #dai is tumbling with no end in sight.",2024-03-03 11:51:42,594,32,DAI,dai,negative
604668,Feeling great about VeChain - it’s the best investment ever! #vet #CryptoJoy,2024-05-24 03:10:26,1614,236,VeChain,vet,positive
924455,"USDC is making moves, but nothing groundbreaking. #usdc #CryptoWatch",2024-05-10 02:21:08,6972,897,USDC,usdc,neutral
493257,Falling hard! UNUS SED LEO is in freefall. #leo shows warning signs everywhere!,2024-06-27 09:36:31,9034,1137,UNUS SED LEO,leo,negative
314700,IOTA is on fire today! Everyone's talking about #iota! #CryptoWin,2024-12-17 23:39:18,315,75,IOTA,iota,positive
482689,Riding the wave with UNUS SED LEO! #leo is making headlines! #CryptoBoom,2024-09-04 11:31:13,1007,9,UNUS SED LEO,leo,positive
185659,Riding the wave with Avalanche! #avax is making headlines! #CryptoBoom,2024-03-18 15:12:22,5262,1128,Avalanche,avax,positive
415928,Scared about my Echelon Prime investment... #prime keeps dropping 😬,2024-05-05 05:36:18,6017,17,Echelon Prime,prime,negative
834077,Massive partnership announcement coming for #apt! Aptos is soaring! 🚀🌕,2025-02-20 04:33:02,9404,193,Aptos,apt,positive
650550,Cardano is on fire today! Everyone's talking about #ada! #CryptoWin,2024-03-29 01:14:10,9843,1438,Cardano,ada,positive
493873,Technical analysis shows #ton is about to break out! #CryptoTA,2024-10-05 19:27:34,9349,1877,TON,ton,positive
164620,Can't believe the gains on BNB Chain today! #bnb is unstoppable!,2024-04-17 10:50:34,2267,609,BNB Chain,bnb,positive
923642,Optimism is on fire today! Everyone's talking about #op! #CryptoWin,2024-05-02 21:55:59,1993,363,Optimism,op,positive
952341,Market excitement is real—Avalanche is proving its strength! #avax #CryptoRally,2024-06-06 19:18:25,365,44,Avalanche,avax,positive
997646,My portfolio just got a major boost with Dash! #dash for the win!,2024-04-27 05:09:16,6913,1706,Dash,dash,positive
109867,Scared about my Litecoin investment... #ltc keeps dropping 😬,2024-03-13 00:16:37,9026,1413,Litecoin,ltc,negative
702907,Today is a great day for Ondo! Bullish vibes all around! #ondo #CryptoHappy,2024-07-21 03:55:05,1794,460,Ondo,ondo,positive
368851,"Celo is making moves, but nothing groundbreaking. #celo #CryptoWatch",2024-03-28 17:18:52,3615,174,Celo,celo,neutral
598608,Investors are panicking over Shiba Inu. #shib might be crashing soon.,2024-10-24 01:15:56,8561,2284,Shiba Inu,shib,negative
511420,Disappointing day for Aave. #aave is a no-go right now.,2025-02-21 00:01:59,2127,569,Aave,aave,negative
346556,Falling hard! Axie Infinity is in freefall. #axs shows warning signs everywhere!,2024-05-10 04:33:44,7900,1459,Axie Infinity,axs,negative
571042,Today is a great day for Sui! Bullish vibes all around! #sui #CryptoHappy,2025-01-21 13:15:26,1269,226,Sui,sui,positive
288607,Falling hard! Optimism is in freefall. #op shows warning signs everywhere!,2024-05-05 22:34:57,2434,232,Optimism,op,negative
339223,Disappointing day for Uniswap. #uni is a no-go right now.,2025-01-04 22:09:35,9702,2407,Uniswap,uni,negative
481213,Market excitement is real—Injective is proving its strength! #inj #CryptoRally,2024-07-20 09:40:36,1523,292,Injective,inj,positive
710535,Just invested in #ape! ApeCoin to the moon! 🚀 #Crypto #Bullish,2024-05-31 14:36:50,807,123,ApeCoin,ape,positive
479155,Regulatory concerns and poor performance for Chiliz. #chz might be doomed.,2024-05-02 09:01:58,720,14,Chiliz,chz,negative
640913,Not impressed with Polkadot today. #dot is letting everyone down. #CryptoFail,2024-03-11 18:38:42,5911,854,Polkadot,dot,negative
924919,Market's quiet on Near Protocol for now. #near is stable.,2025-02-06 11:59:22,3165,190,Near Protocol,near,neutral
465787,Investors are panicking over Echelon Prime. #prime might be crashing soon.,2024-06-13 23:34:23,8731,114,Echelon Prime,prime,negative
522257,"Today, USDC is a disaster. #usdc is tumbling with no end in sight.",2025-01-05 20:19:57,4812,1401,USDC,usdc,negative
232126,Disappointing day for TON. #ton is a no-go right now.,2025-02-10 23:08:06,5683,105,TON,ton,negative
238220,Keeping an eye on IOTA trends. #iota is showing mixed signals.,2024-04-14 21:36:13,5917,926,IOTA,iota,neutral
836601,"Today, Arbitrum is a disaster. #arb is tumbling with no end in sight.",2024-11-12 15:53:59,9883,2153,Arbitrum,arb,negative
222193,Technical analysis shows #bsv is about to break out! #CryptoTA,2024-09-19 01:52:13,8858,580,Bitcoin SV,bsv,positive
369727,Just a normal day in the world of Sui. #sui holding steady.,2024-06-03 02:46:15,9833,2619,Sui,sui,neutral
500839,USDC is absolutely crashing right now... 😱 #usdc #CryptoCrash,2024-12-01 15:18:09,8546,830,USDC,usdc,negative
774304,Technical analysis shows #dai is about to break out! #CryptoTA,2024-05-15 00:05:56,7008,1895,DAI,dai,positive
115484,Market excitement is real—Chiliz is proving its strength! #chz #CryptoRally,2025-01-07 04:08:48,7089,870,Chiliz,chz,positive
415723,New Bitcoin Cash wallet update looks promising. #bch #CryptoUpdate,2024-09-28 19:33:36,1471,331,Bitcoin Cash,bch,neutral
824457,Observing XRPL as usual. Nothing too crazy with #xrp today.,2024-05-20 17:02:19,1079,297,XRPL,xrp,neutral
463572,Echelon Prime is making headlines for all the wrong reasons. #prime #CryptoDownturn,2025-02-03 09:03:32,5217,1120,Echelon Prime,prime,negative
426325,Market's quiet on VeChain for now. #vet is stable.,2025-01-10 20:29:29,2018,260,VeChain,vet,neutral
586493,Scared about my Filecoin investment... #fil keeps dropping 😬,2024-12-16 15:45:13,7726,1746,Filecoin,fil,negative
399799,"Everywhere you look, ApeCoin seems to be failing. #ape is not looking good.",2024-11-27 12:12:15,6353,172,ApeCoin,ape,negative
849619,Regulatory concerns and poor performance for Echelon Prime. #prime might be doomed.,2024-09-01 13:09:24,9867,1210,Echelon Prime,prime,negative
164016,Interesting developments in the BNB Chain ecosystem. #bnb #CryptoNews,2024-03-03 23:13:38,7341,524,BNB Chain,bnb,neutral
146919,Not impressed with Aptos today. #apt is letting everyone down. #CryptoFail,2024-07-14 07:26:29,3634,921,Aptos,apt,negative
202502,Technical analysis shows #avax is about to break out! #CryptoTA,2024-05-03 23:16:20,2215,158,Avalanche,avax,positive
845582,Scared about my Celo investment... #celo keeps dropping 😬,2024-08-13 22:40:09,2375,87,Celo,celo,negative
911492,Not impressed with Polkadot today. #dot is letting everyone down. #CryptoFail,2024-05-15 13:34:18,5284,1202,Polkadot,dot,negative
605637,Why is everyone still buying Siacoin? #sc seems overvalued IMO,2024-09-02 16:09:47,918,133,Siacoin,sc,neutral
506011,Can't believe the gains on Bitcoin today! #btc is unstoppable!,2024-06-25 16:33:03,1147,106,Bitcoin,btc,positive
453248,Can't believe the gains on Casper today! #cspr is unstoppable!,2025-02-04 18:55:05,859,6,Casper,cspr,positive
151576,New TRON wallet update looks promising. #trx #CryptoUpdate,2024-04-23 02:31:02,6399,872,TRON,trx,neutral
298802,Not impressed with Litecoin today. #ltc is letting everyone down. #CryptoFail,2024-03-27 22:55:00,5349,263,Litecoin,ltc,negative
224260,My portfolio just got a major boost with The Graph! #grt for the win!,2024-11-15 21:50:24,8940,751,The Graph,grt,positive
848762,Ondo is on fire today! Everyone's talking about #ondo! #CryptoWin,2024-06-16 15:00:49,6568,1519,Ondo,ondo,positive
721050,"Today, The Sandbox is a disaster. #sand is tumbling with no end in sight.",2024-07-23 17:57:11,2140,301,The Sandbox,sand,negative
521745,Not impressed with Aptos today. #apt is letting everyone down. #CryptoFail,2024-12-09 15:21:26,9819,1243,Aptos,apt,negative
662566,Can't believe the gains on IOTA today! #iota is unstoppable!,2024-03-24 17:34:46,8654,2510,IOTA,iota,positive
795031,New Aave wallet update looks promising. #aave #CryptoUpdate,2024-04-04 10:57:40,1230,300,Aave,aave,neutral
390243,"Quant is making moves, but nothing groundbreaking. #qnt #CryptoWatch",2024-07-25 06:26:34,1140,280,Quant,qnt,neutral
287858,Not impressed with BNB Chain today. #bnb is letting everyone down. #CryptoFail,2024-03-15 16:52:01,6377,288,BNB Chain,bnb,negative
899333,Regulatory concerns and poor performance for Near Protocol. #near might be doomed.,2024-04-12 10:31:05,201,3,Near Protocol,near,negative
626937,Keeping an eye on Wrapped Bitcoin trends. #wbtc is showing mixed signals.,2025-02-22 22:08:45,1109,202,Wrapped Bitcoin,wbtc,neutral
429287,Disappointing day for Chainlink. #link is a no-go right now.,2024-04-04 09:27:36,8355,1805,Chainlink,link,negative
402288,Just invested in #near! Near Protocol to the moon! 🚀 #Crypto #Bullish,2024-07-21 13:40:07,9685,138,Near Protocol,near,positive
726488,Market's quiet on Optimism for now. #op is stable.,2024-06-22 19:19:20,5121,366,Optimism,op,neutral
418234,Today is a great day for Arbitrum! Bullish vibes all around! #arb #CryptoHappy,2024-08-03 23:19:05,4313,855,Arbitrum,arb,positive
413224,Just invested in #usdc! USDC to the moon! 🚀 #Crypto #Bullish,2024-11-03 04:39:08,7297,675,USDC,usdc,positive
288470,Investors are panicking over TRON. #trx might be crashing soon.,2024-09-29 00:28:09,9211,2381,TRON,trx,negative
889829,Just invested in #atom! Cosmos to the moon! 🚀 #Crypto #Bullish,2024-10-05 03:31:49,8244,2331,Cosmos,atom,positive
755761,Can't believe the gains on Solana today! #sol is unstoppable!,2024-09-03 11:46:25,2244,242,Solana,sol,positive
510606,Disappointing day for Celo. #celo is a no-go right now.,2024-03-20 20:22:11,6505,1898,Celo,celo,negative
862802,Why is everyone still buying Dogecoin? #doge seems overvalued IMO,2024-09-10 21:26:01,8465,1075,Dogecoin,doge,neutral
407275,Just invested in #sc! Siacoin to the moon! 🚀 #Crypto #Bullish,2025-02-28 11:15:28,639,180,Siacoin,sc,positive
378195,"Axie Infinity is making moves, but nothing groundbreaking. #axs #CryptoWatch",2024-05-16 04:44:05,8019,1611,Axie Infinity,axs,neutral
972711,"Today, VeChain is a disaster. #vet is tumbling with no end in sight.",2024-04-03 13:22:40,4990,1101,VeChain,vet,negative
506732,Just a normal day in the world of Cardano. #ada holding steady.,2025-01-04 07:56:20,68,1,Cardano,ada,neutral
361309,Feeling great about Bitcoin - it’s the best investment ever! #btc #CryptoJoy,2024-04-28 16:03:01,6725,1809,Bitcoin,btc,positive
140876,ApeCoin is on fire today! Everyone's talking about #ape! #CryptoWin,2024-03-16 16:01:02,380,8,ApeCoin,ape,positive
339046,Just invested in #link! Chainlink to the moon! 🚀 #Crypto #Bullish,2024-10-17 02:35:55,959,36,Chainlink,link,positive
429938,Investors are panicking over IOTA. #iota might be crashing soon.,2024-05-11 09:18:30,6260,286,IOTA,iota,negative
619631,Regulatory concerns and poor performance for Curve DAO. #crv might be doomed.,2024-05-25 07:55:50,6009,388,Curve DAO,crv,negative
558346,"Today, Chiliz is a disaster. #chz is tumbling with no end in sight.",2025-01-02 16:04:55,7205,116,Chiliz,chz,negative
802261,"Everywhere you look, Litecoin seems to be failing. #ltc is not looking good.",2024-10-09 11:02:22,5437,756,Litecoin,ltc,negative
840130,"Today, IOTA is a disaster. #iota is tumbling with no end in sight.",2024-11-06 12:08:03,7751,1640,IOTA,iota,negative
857625,Can't believe the gains on Optimism today! #op is unstoppable!,2024-06-30 06:02:25,348,90,Optimism,op,positive
116733,Investors are panicking over Bitcoin. #btc might be crashing soon.,2024-10-28 02:22:07,1947,413,Bitcoin,btc,negative
521841,Feeling great about Polygon - it’s the best investment ever! #pol #CryptoJoy,2024-07-16 21:00:45,600,151,Polygon,pol,positive
838510,My portfolio just got a major boost with Near Protocol! #near for the win!,2025-01-07 02:57:30,6414,310,Near Protocol,near,positive
128199,Just invested in #axs! Axie Infinity to the moon! 🚀 #Crypto #Bullish,2024-12-06 02:15:47,6634,908,Axie Infinity,axs,positive
480802,Injective is making headlines for all the wrong reasons. #inj #CryptoDownturn,2024-04-04 00:45:58,4762,111,Injective,inj,negative
211476,Massive partnership announcement coming for #dai! DAI is soaring! 🚀🌕,2024-08-03 07:17:56,4295,636,DAI,dai,positive
623280,Bitcoin SV is on fire today! Everyone's talking about #bsv! #CryptoWin,2024-03-06 11:33:06,6004,488,Bitcoin SV,bsv,positive
978518,Today is a great day for Polygon! Bullish vibes all around! #pol #CryptoHappy,2024-08-24 07:48:13,5880,99,Polygon,pol,positive
531876,Market excitement is real—Stellar is proving its strength! #xlm #CryptoRally,2024-08-27 10:10:37,1335,183,Stellar,xlm,positive
138244,My portfolio just got a major boost with Arbitrum! #arb for the win!,2024-12-10 07:01:52,9028,499,Arbitrum,arb,positive
676625,Technical analysis shows #sol is about to break out! #CryptoTA,2024-03-16 05:20:32,7039,1826,Solana,sol,positive
473763,Casper is absolutely crashing right now... 😱 #cspr #CryptoCrash,2024-08-14 13:21:26,6966,1090,Casper,cspr,negative
141516,Interesting developments in the Aave ecosystem. #aave #CryptoNews,2024-07-10 04:31:54,526,28,Aave,aave,neutral
679905,My portfolio just got a major boost with Avalanche! #avax for the win!,2024-11-15 04:21:19,4639,895,Avalanche,avax,positive
139863,"XRPL is making moves, but nothing groundbreaking. #xrp #CryptoWatch",2025-02-15 10:03:00,6582,214,XRPL,xrp,neutral
154992,My portfolio just got a major boost with Quant! #qnt for the win!,2024-10-24 00:37:45,3133,366,Quant,qnt,positive
193502,UNUS SED LEO is absolutely crashing right now... 😱 #leo #CryptoCrash,2024-07-25 09:38:27,3475,467,UNUS SED LEO,leo,negative
460018,Interesting developments in the Casper ecosystem. #cspr #CryptoNews,2024-12-28 13:08:10,7237,747,Casper,cspr,neutral
234713,Keeping an eye on Echelon Prime trends. #prime is showing mixed signals.,2024-05-05 11:28:59,1815,280,Echelon Prime,prime,neutral
667784,Investors are panicking over Litecoin. #ltc might be crashing soon.,2024-04-11 16:00:16,7360,1977,Litecoin,ltc,negative
340825,"IOTA is making moves, but nothing groundbreaking. #iota2 #CryptoWatch",2024-10-06 06:16:31,160,25,IOTA,iota2,neutral
230814,Regulatory concerns and poor performance for Quant. #qnt might be doomed.,2024-07-12 08:15:59,3238,941,Quant,qnt,negative
156298,Scared about my Siacoin investment... #sc keeps dropping 😬,2024-11-24 10:40:17,3132,333,Siacoin,sc,negative
953707,Can't believe the gains on Injective today! #inj is unstoppable!,2024-09-25 23:22:13,6539,1864,Injective,inj,positive
222995,Today is a great day for Tezos! Bullish vibes all around! #xtz #CryptoHappy,2025-01-16 07:35:54,954,81,Tezos,xtz,positive
107481,Not impressed with Shiba Inu today. #shib is letting everyone down. #CryptoFail,2024-04-09 17:11:28,7464,2215,Shiba Inu,shib,negative
123905,Riding the wave with Quant! #qnt is making headlines! #CryptoBoom,2024-04-21 20:58:10,8481,2331,Quant,qnt,positive
385168,Regulatory concerns and poor performance for Litecoin. #ltc might be doomed.,2025-02-24 13:46:33,8854,2034,Litecoin,ltc,negative
732530,Massive partnership announcement coming for #mana! Decentraland is soaring! 🚀🌕,2025-02-10 22:26:07,983,103,Decentraland,mana,positive
170876,Feeling great about Echelon Prime - it’s the best investment ever! #prime #CryptoJoy,2024-10-14 21:24:43,5246,826,Echelon Prime,prime,positive
729839,Can't believe the gains on VeChain today! #vet is unstoppable!,2024-03-18 13:12:46,2925,334,VeChain,vet,positive
332825,IOTA is absolutely crashing right now... 😱 #iota2 #CryptoCrash,2024-09-09 11:47:27,7121,473,IOTA,iota2,negative
771606,Regulatory concerns and poor performance for Polkadot. #dot might be doomed.,2024-05-15 00:52:56,4429,1311,Polkadot,dot,negative
931978,Just a normal day in the world of Aptos. #apt holding steady.,2024-06-30 18:40:34,7283,2018,Aptos,apt,neutral
136431,Not impressed with Uniswap today. #uni is letting everyone down. #CryptoFail,2024-12-15 09:54:56,5606,1240,Uniswap,uni,negative
495900,My portfolio just got a major boost with USDC! #usdc for the win!,2024-08-16 08:17:19,4596,1206,USDC,usdc,positive
911822,My portfolio just got a major boost with Wrapped Bitcoin! #wbtc for the win!,2024-04-05 00:18:28,6651,967,Wrapped Bitcoin,wbtc,positive
321859,Investors are panicking over ZkSync. #zk might be crashing soon.,2024-06-19 23:02:32,278,80,ZkSync,zk,negative
731993,Optimism is on fire today! Everyone's talking about #op! #CryptoWin,2024-08-15 21:57:43,1568,230,Optimism,op,positive
855578,Uniswap is on fire today! Everyone's talking about #uni! #CryptoWin,2024-07-04 02:20:35,4322,545,Uniswap,uni,positive
863246,Chiliz is absolutely crashing right now... 😱 #chz #CryptoCrash,2024-04-21 11:39:40,3412,814,Chiliz,chz,negative
803728,Stellar is making headlines for all the wrong reasons. #xlm #CryptoDownturn,2025-01-15 03:30:02,2339,226,Stellar,xlm,negative
639339,Investors are panicking over DAI. #dai might be crashing soon.,2024-10-08 15:40:39,2605,676,DAI,dai,negative
423797,Regulatory concerns and poor performance for Litecoin. #ltc might be doomed.,2024-08-24 05:45:57,7499,462,Litecoin,ltc,negative
414080,Interesting developments in the XRPL ecosystem. #xrp #CryptoNews,2024-04-12 21:03:22,8741,520,XRPL,xrp,neutral
181191,Riding the wave with Cardano! #ada is making headlines! #CryptoBoom,2025-01-07 15:42:41,2040,88,Cardano,ada,positive
638066,Just invested in #bnb! BNB Chain to the moon! 🚀 #Crypto #Bullish,2024-04-14 01:07:02,3451,900,BNB Chain,bnb,positive
195133,Why is everyone still buying The Graph? #grt seems overvalued IMO,2024-11-19 18:58:09,3041,341,The Graph,grt,neutral
744236,"Everywhere you look, Binance USD seems to be failing. #busd is not looking good.",2024-05-11 07:40:22,6122,435,Binance USD,busd,negative
303784,The Sandbox is on fire today! Everyone's talking about #sand! #CryptoWin,2024-11-22 10:31:55,172,7,The Sandbox,sand,positive
960491,"Today, Uniswap is a disaster. #uni is tumbling with no end in sight.",2024-08-12 14:56:29,5229,20,Uniswap,uni,negative
170844,Bitcoin Cash is absolutely crashing right now... 😱 #bch #CryptoCrash,2024-11-13 05:40:01,9899,790,Bitcoin Cash,bch,negative
584519,Falling hard! Bitcoin Cash is in freefall. #bch shows warning signs everywhere!,2025-01-31 02:56:12,1902,112,Bitcoin Cash,bch,negative
989264,Interesting developments in the VeChain ecosystem. #vet #CryptoNews,2024-10-11 08:42:43,3604,821,VeChain,vet,neutral
935687,Feeling great about Solana - it’s the best investment ever! #sol #CryptoJoy,2024-11-05 01:29:37,4825,579,Solana,sol,positive
875502,Observing Dash as usual. Nothing too crazy with #dash today.,2024-10-05 16:06:58,7213,1824,Dash,dash,neutral
108645,New ZkSync wallet update looks promising. #zk #CryptoUpdate,2024-07-30 13:19:08,6776,1107,ZkSync,zk,neutral
350182,"Today, Injective is a disaster. #inj is tumbling with no end in sight.",2024-08-10 07:31:36,4381,469,Injective,inj,negative
310372,Just a normal day in the world of DAI. #dai holding steady.,2024-12-03 21:53:34,2011,260,DAI,dai,neutral
411509,Today is a great day for Axie Infinity! Bullish vibes all around! #axs #CryptoHappy,2024-06-06 01:07:26,446,1,Axie Infinity,axs,positive
484508,Observing The Graph as usual. Nothing too crazy with #grt today.,2024-06-16 10:45:12,9104,2708,The Graph,grt,neutral
791335,VeChain is making headlines for all the wrong reasons. #vet #CryptoDownturn,2024-12-05 08:51:40,8176,1510,VeChain,vet,negative
771364,Regulatory concerns and poor performance for The Graph. #grt might be doomed.,2024-04-29 20:39:51,8716,2124,The Graph,grt,negative
379828,Regulatory concerns and poor performance for UNUS SED LEO. #leo might be doomed.,2024-04-09 16:18:53,1215,171,UNUS SED LEO,leo,negative
724621,Can't believe the gains on Solana today! #sol is unstoppable!,2024-11-23 19:52:29,7773,1121,Solana,sol,positive
409486,My portfolio just got a major boost with Siacoin! #sc for the win!,2024-05-17 15:14:42,3886,41,Siacoin,sc,positive
826406,Riding the wave with The Graph! #grt is making headlines! #CryptoBoom,2024-09-09 07:42:14,1056,101,The Graph,grt,positive
611959,Injective is absolutely crashing right now... 😱 #inj #CryptoCrash,2024-11-09 03:40:49,9321,2667,Injective,inj,negative
756613,Today is a great day for Arbitrum! Bullish vibes all around! #arb #CryptoHappy,2025-01-28 15:23:09,4625,418,Arbitrum,arb,positive
210258,Regulatory concerns and poor performance for TRON. #trx might be doomed.,2024-10-07 06:34:04,6638,417,TRON,trx,negative
673408,Just a normal day in the world of IOTA. #iota2 holding steady.,2025-02-25 10:16:30,7159,23,IOTA,iota2,neutral
914596,Investors are panicking over TRON. #trx might be crashing soon.,2024-12-28 14:05:20,8606,1950,TRON,trx,negative
674902,Regulatory concerns and poor performance for Algorand. #algo might be doomed.,2024-06-02 06:06:00,4136,1090,Algorand,algo,negative
